,Years up,Div yield,avg daily vol,Total Revenue Incr,Gross Margin,Gross Profit Incr,Trading years,Market cap,EPS,P/E,Mean change,Score
TGTX,0.0,,0.1556813786116973,49.77367719347762,34.171522811949096,69.63874265983515,9.032258064516128,3.563655144044267,-0.00042244886939342066,-0.4943806832920853,67.89135855142133,39.61560892740573
TH,0.0,,0.00730747637849169,38.762713503626756,16.101328245352242,63.33983643037932,3.8709677419354835,1.4460273239520707,0.09713629132048789,0.027895084632763814,66.49069104250862,32.22778019323495
THAR,0.0,,0.0003010075478312405,,,,1.2903225806451613,0.001669039806091336,-0.034462934082094845,-0.00017016376113476858,-32.999826111556644,-7.55765870985733
THC,35.0,,0.110818670807931,4.339919194676347,32.19291191140223,5.912232322010851,28.387096774193548,12.149163775632504,0.27099169170938653,0.08409865040935402,65.73240312949855,31.216887478023853
THRX,0.0,,0.0031523809127247614,,,,1.9354838709677418,0.26825374272685093,-0.002979376236774651,-0.017893746930725353,-30.466068027150566,-6.733345513264463
THS,14.0,,0.026790118364863332,-5.675526085740685,6.665021783947096,-13.864547884613206,12.258064516129032,3.4752730782969032,0.09342407636556478,0.12814217329207572,-10.450048095034383,1.1282362171198748
TIGR,0.0,,0.004701944594290184,34.58400805389786,25.055408543485733,46.917313911982006,3.225806451612903,0.9355688310744024,0.013611454834718048,0.08387404178987347,59.302344457036014,28.834345371238605
TIMB,0.0,27.183246073298427,0.010924887700079612,12.925742057938084,23.03342500496744,12.292644390076607,16.774193548387096,12.856045732285455,0.05939543927876966,0.08517034068136273,39.45763397921457,22.9648288021949
TJX,65.625,10.816856371062613,0.6129134985899616,11.038212566618748,11.635253091621767,23.57709122548812,23.870967741935484,70.0,0.21902068234046315,0.12404208678112419,55.838344614805195,43.39011140940372
TK,52.5,,0.008178293811835071,18.813621645323533,5.176768720970344,-33.394979680912456,18.70967741935484,1.1666197932895446,0.09280537387307759,0.026329582241405882,62.609489784084836,21.306527276616436
TKO,52.5,,0.2149569261714764,14.399847042365902,28.831504885397496,22.077844931296042,16.129032258064516,10.835852589484865,0.27222909669436096,0.09239808287904477,22.60287413159061,28.467210159990557
TLRY,0.0,,0.08304161044604387,18.053766515457568,9.444328940027393,25.28777742133942,3.8709677419354835,2.234339334428677,-0.005069386432721047,-0.005179376441636929,-30.849114395812368,4.7652302381267555
TLS,14.0,,0.0030149263663209196,13.16575847613587,15.667755954970923,22.97221353046108,2.5806451612903225,0.42248127223838927,-0.0013562832122630873,-0.03970065097712081,-31.29903741976628,6.351148299577497
TMC,35.0,,0.003868448856169856,,,,1.9354838709677418,0.6258251697305663,-0.0011784100040974365,-0.015381870003091457,-21.227697506128898,3.885933262718666
TMCI,14.0,,0.014575295349659786,40.18241552041448,31.515595357741635,56.898469307002344,1.9354838709677418,1.1866885367811493,-0.0017342637796150951,-0.09844657806560034,-21.704016867980958,21.004920369225573
TMDX,46.66666666666667,,0.06159865612689355,45.37252706475446,28.41670070872448,63.78389435262736,3.225806451612903,4.111760146513288,-0.0024235224612569922,-0.4611292457315068,66.6980652401689,43.707367206610535
TME,0.0,,0.12834756738538863,-0.9294607840041014,13.511762315653261,-3.305411888967879,3.8709677419354835,23.043430952917486,0.025985504684461726,0.09843863551278381,18.639739587375402,9.33623722584615
TMHC,0.0,,0.057117279869020536,17.747334601319153,8.791290770109752,50.428283133590384,7.096774193548387,8.245374526969936,0.48877496906487533,0.029907917100022826,62.91860885273694,26.407367160052285
TMO,14.0,2.4859243092333427,1.5520595074591437,20.087025133067158,20.945074830273313,14.347887826775617,28.387096774193548,70.0,0.9453774085204172,0.16343298760226857,59.83766139640073,36.944688916432625
TMUS,46.66666666666667,3.100976156315818,1.0587010005103228,8.572831158392065,24.305733625862764,5.504037438861411,10.96774193548387,70.0,0.3990631076542337,0.11615359520472068,60.39388505083845,36.680284085046075
TNDM,0.0,,0.05772037900685111,28.53499522907713,23.014956459384173,39.58231969808567,7.096774193548387,2.2664579755787555,-0.007137162477646738,-0.04321200524370401,53.20192408510542,26.051660822383905
TNGX,35.0,,0.013353683461418589,47.101610264162936,,,2.5806451612903225,1.9255950247988742,-0.002467990763298405,-0.06788258886300715,-2.1160219154805846,17.96485779544823
TNK,46.66666666666667,13.725706733330178,0.040764177774116186,29.354708661358906,6.042145992813275,-33.212462386908705,10.96774193548387,3.0533711243640758,0.9831182605621354,0.017401312767375287,67.51579854341925,23.040470003433516
TNL,35.0,29.286652547630084,0.025444819084608855,29.9334601418475,34.311957170474024,40.41230770033073,11.612903225806452,4.285768466644231,0.2827470390666431,0.03987102297508668,28.944568363252458,33.989790555097116
TNXP,0.0,,0.0007935500109808945,,,,7.741935483870967,0.024827160499081204,-0.020588823845174076,-0.00018255100135481896,-32.42370759645694,-5.8754578040291525
TNYA,35.0,,0.004058229896840033,,,,1.9354838709677418,0.44808816991899775,-0.0041355520898513805,-0.014115857457770596,-24.159630345831975,3.145178217953331
TOL,0.0,6.071529060148288,0.20644962756097646,13.979231870524229,9.791987762502469,35.693990845047544,24.516129032258064,15.008776982939114,0.7647162807141593,0.035912003244726945,63.70954957455275,26.948932228490847
TOST,0.0,,0.21779674318606881,43.54232710511165,7.411658497370928,62.00101349923312,1.9354838709677418,13.217649556913283,-0.0013340490612423809,-0.16274810177167975,-27.774919200447304,17.01473354601738
TPET,0.0,,0.00017379796032306773,,,,0.6451612903225806,0.008788235684618121,-0.000444683020414127,-0.0056946849607033435,,0.18513827313897266
TPG,0.0,25.72594752186589,0.03944756770053487,35.72658828618212,,,1.2903225806451613,22.166663819046086,-0.0002445756612277698,-2.2201097157804233,66.2152699224542,29.204683413029876
TPH,0.0,,0.03432308922804401,17.351182289358604,10.489087814498887,39.09482318498028,7.096774193548387,4.924216555923167,0.2518119144422839,0.038383324956471246,63.73414606754281,24.239787870250666
TPHS,14.0,,0.0017242700921197632,49.42403781985172,-19.046454036988585,-30.511502550563883,7.741935483870967,0.011294655216138013,-0.0022456492530913415,-0.0011573356616333002,-30.206945336828905,-1.455815708519518
TPIC,0.0,,0.006878567832737754,17.861565531069353,-0.356349574312258,-4.1722934917373795,5.161290322580645,0.19194984842815815,-0.011850802494036484,-0.0030927981913566106,-2.1301420044058377,2.8047382370796656
TPR,14.0,26.873994638069707,0.17552151399999993,11.368098444486868,28.69605486776561,21.208583225121654,15.483870967741934,12.922736597997403,0.24315007954746332,0.044175255972897044,16.657027416171438,23.440192540773808
TPST,0.0,,0.0047648482823122425,,,,7.741935483870967,0.11390497116555076,-0.004891513224555397,-0.010735434806301996,37.75830184486688,10.857923857179726
TPX,35.0,5.995276952996964,0.1023999336683628,18.80310509387904,19.221517214734973,20.507085039140712,13.548387096774194,13.100858832706432,0.13735195333215486,0.10547081689366258,65.4141838635506,30.46597409486938
TREE,35.0,,0.018317505958149596,5.154370723915109,34.424667529622994,7.503734997150562,10.32258064516129,0.6507496993713455,-0.025057888200336054,-0.01772258935138798,-23.77186339304734,11.738945293318709
TREX,0.0,,0.0780503756377651,15.586153608683304,17.090683803508824,11.502837457615321,16.129032258064516,12.916721262016512,0.11074774615520593,0.2045948364283358,65.32605856000973,23.549979645443983
TRGP,0.0,20.99581130621375,0.18209632625594757,41.354528808051086,7.4977525778298615,24.82537986348555,9.032258064516128,28.125880760322143,0.23572564963761708,0.10193615577611917,61.82894776423081,30.822272583542702
TRIN,0.0,36.62809917355372,0.011751755419396442,47.80580638527006,,,1.9354838709677418,0.9029521482515257,0.09280537387307759,0.042484969939879755,-8.632914759977194,15.448327238685925
TRIP,0.0,,0.07652573438962731,40.17599036409842,33.94209019171589,56.54177101423865,8.387096774193548,4.408592214472929,-0.00040021471837271426,-0.7056747036099642,-23.927200796328535,20.15233738617833
TRMB,0.0,,0.06928788289437526,8.725673402254897,24.447092411041027,14.445739880876394,21.93548387096774,18.95907319189884,0.08352483648576985,0.17381772091190928,55.5324877986189,24.469861185754212
TRMD,52.5,36.98522148923777,0.036099337536190185,40.2821276096974,22.276665888602054,62.70139826989479,3.8709677419354835,4.873573763753693,0.501149018914619,0.02053680009591833,66.89703149598992,46.18170974851711
TRN,0.0,28.872727272727275,0.015968206093635393,8.93277539419512,9.25944268668248,-6.725378284736194,32.90322580645161,3.1320870865857664,0.06620116669612869,0.11008357476995687,30.458288324900945,16.98816210069313
TRNO,0.0,23.982653649610647,0.042407341069235535,23.624979993027175,30.155133582072278,34.482051132103365,9.032258064516128,7.66936650186442,0.11755347357256493,0.145554266427592,56.29770156329744,29.45232691548585
TROW,14.0,28.997752067264184,0.25184839105289597,3.980175043534069,25.069709690863952,4.380206667337254,24.516129032258064,36.83798522142998,0.433710447233516,0.07240421807072941,39.92214621984111,28.327312222045357
TROX,0.0,26.285714285714285,0.02562392709264324,14.35636791314321,10.129691578115896,28.744536400562595,9.032258064516128,3.2947257142071873,-0.003890976428623611,-0.04792098803021942,58.55755113988309,23.86899318393273
TRP,0.0,33.31147540983606,0.13442915233149783,7.654554942496432,21.555074947283053,3.9871732542663754,27.096774193548388,60.17295463898002,-0.0002223415102070635,-2.303050486212868,25.026931260018422,28.037475392228124
TRU,35.0,4.1698012291880175,0.1685528936166768,23.187725757715747,27.932948629165022,33.42703295833327,5.806451612903226,20.240616605861025,-0.0030016103877953575,-0.30891168242973227,48.020783951387415,31.371746086563945
TRUP,0.0,,0.024021952343471497,32.81928220429843,6.002770910162911,33.923525181477416,6.451612903225806,1.7915384714210985,-0.002801503028609,-0.13658680469656892,63.93145455767097,24.543189469978802
TRV,58.333333333333336,16.262996264743872,0.5173203214118856,7.641309125398661,,,31.612903225806452,70.0,0.7913204878911082,0.07628657206154657,45.55655310733725,45.253337732938064
TS,0.0,25.297295972729366,0.0961964700887462,39.388636689832374,12.9786373700163,63.46495303591754,14.193548387096774,28.36269520189152,0.3761711154322079,0.024705281007358845,54.28166797448875,37.85150912674618
TSCO,14.0,15.384553223818166,0.4598567926991963,17.416125378143413,15.505842437400608,23.280130956523585,19.35483870967742,36.704568114724175,0.6335513523068763,0.10208066373130875,60.875835580618144,32.33609257295919
TSEM,14.0,,0.024142148721600094,16.80917231245629,9.56257501297383,50.25710388744349,19.35483870967742,4.985476931347586,0.3050203287961817,0.02809488535504462,59.076295309792826,29.559782970604115
TSHA,0.0,,0.004277851802423953,,,,2.5806451612903225,0.41279853848507764,-0.006381201342942722,-0.0030703051136012896,-31.513897591637416,-6.791816082503842
TSLA,0.0,,31.21883528634677,40.827113245151104,10.167655792699115,60.39854894176987,9.032258064516128,70.0,0.19179777267102704,0.3100444064307275,68.82827151372685,49.31771610564603
TSM,35.0,13.505198668542942,2.456990980805341,30.653886512886306,23.907897739109806,49.45919010779741,17.419354838709676,70.0,0.3186317836308997,0.1046334640902417,63.07777066209266,48.55611980280401
TSN,0.0,26.73170731707317,0.16684784047407414,7.330935362376296,4.28829367366057,-11.733662291377016,28.387096774193548,28.37542107504567,-0.004157786240872088,-0.1704719089277815,35.28034244928952,18.833706746915425
TSP,0.0,,0.002386365593264401,46.4402244367384,-17.80404360940856,59.60201758594,1.9354838709677418,0.11467348234261915,-0.00353523001229231,-0.0012520389774575173,-32.36087083853562,9.817810851635274
TSVT,0.0,,0.004755125133679033,-4.075782739137432,30.62836561602679,9.700829860083907,1.9354838709677418,0.23495906571014252,-0.008382274934806293,-0.0049131862427958485,-31.855151328288493,1.1118922049692779
TT,35.0,8.72955237984968,0.3302860164338282,14.603026266987925,13.549602875712296,22.067934920712233,28.387096774193548,70.0,0.5296093335690295,0.13567573680790768,62.93025403052579,40.67667275155432
TTC,0.0,12.30323451237638,0.08805746282947752,11.474096289184295,15.059095565986729,14.787904163907164,28.387096774193548,14.594067938909541,0.19365388014848856,0.13820710972202455,51.650567922152554,23.599362161811143
TTD,0.0,,0.5063139820471255,34.32188604511535,31.69312847063835,49.887908727152876,5.161290322580645,51.292334639286054,0.019179777267102703,1.0390508063272947,67.10777676611735,40.85235076890375
TTE,0.0,30.26640197747905,0.13800768563115587,38.13710358383017,10.719323347099795,63.34598808827379,21.29032258064516,70.0,0.48568145660243944,0.03784541154823119,34.89059078443235,42.747819827863836
TTI,0.0,,0.009047445237765501,24.587614584476558,7.547500706405503,52.45355972372412,21.93548387096774,0.8577165832765852,0.012992752342230863,0.09667687022396441,65.67964794977183,29.352583133292587
TTMI,0.0,,0.011873965957519456,9.338235923050648,7.0801395629042,20.52382819064672,15.483870967741934,2.2283407248039078,-0.0006447903796004841,-0.29992696471798735,50.09713147393691,17.705567636261733
TTWO,35.0,,0.25859078641363015,23.918248499768893,22.39461342460695,21.598135037024548,17.419354838709676,42.37806198010297,-0.02016637497578066,-0.10964408228174836,56.76680389321312,37.22101661060716
TU,14.0,32.19138755980861,0.05759407082743264,9.70733460962669,25.852915081727048,16.641007962468333,18.064516129032256,39.7861150743608,0.02474809969948736,0.209264683212579,12.124419449705549,26.7713178921379
TUP,0.0,,0.0042272488986586365,-5.934409720261867,27.78585403626124,-10.345133506729105,18.064516129032256,0.12926411589920017,-0.01205090985322284,-0.002057120611168813,28.752673576347895,9.905573533726082
TV,0.0,25.808695652173913,0.007417877810597323,3.2431890555050336,15.926460605478603,3.36176108832435,20.0,2.4507066707955527,-0.0029126737837125317,-0.013178539724247193,-26.826751417245976,6.977045764973668
TVTX,14.0,,0.020652010324186468,3.8371719141842853,34.84960183494783,5.045578368021975,7.741935483870967,1.0225982729310237,-0.009827494751152206,-0.012287174504399215,-12.946235211480467,9.076133559922752
TW,35.0,2.9603238969834536,0.16819047806544274,17.17254081416303,26.539531717283744,28.131739564779217,3.225806451612903,34.4893525807947,0.10641682870779565,0.26301260840105967,61.10453366157146,33.200229936882984
TWKS,14.0,,0.004411020083304976,28.328068431597558,15.398122639791447,5.827123015080144,1.9354838709677418,2.33878043236563,-0.0002223415102070635,-0.29312641534567735,-31.7759279187592,6.061476734622158
TWLO,0.0,,0.2604269950471303,38.01301310983993,21.817024737862518,50.138045682847626,5.161290322580645,19.79635689698848,-0.010605690036876928,-0.09148693923407336,64.83622442636457,33.88479483767118
TWO,0.0,36.35985130111524,0.026927382291587493,-13.918266733961994,,,9.67741935483871,1.9330749743537372,0.0012374049849743678,3.093880067827963,-26.43930783626753,2.1048658657220964
TWOU,0.0,,0.002126380972874982,13.00292100489914,29.16924853964206,20.273587151119383,6.451612903225806,0.1151081753448179,-0.007915357763371461,-0.0015723526955366,-30.142229966003587,6.586929911651119
TWST,0.0,,0.0530176943960276,35.51810291245482,16.45530169174643,53.926688441383526,3.8709677419354835,2.8352492509171174,-0.008004294367454286,-0.054399227387771414,67.98445636522351,30.607013657000287
TXG,0.0,,0.10396472896446453,32.99449752724822,31.67323938806718,45.80204613193292,3.225806451612903,7.379011571120206,-0.004268956995975619,-0.12975389636339418,56.56522094577055,30.10334981209441
TXN,35.0,24.0,1.5288389960905593,19.968052770957108,27.986133468362162,34.112035509143055,33.54838709677419,70.0,0.4380413646809263,0.11108919272704468,52.89916852879803,47.55424554405286
TXRH,0.0,15.053137299692477,0.15195179451787263,30.402411870324634,6.131981267657096,57.11270469242184,12.903225806451612,12.311892379514443,0.269135584231925,0.13048909490067667,56.10569467279905,30.249622930557397
TXT,0.0,1.871907758976263,0.1252104598312749,5.059454706045585,6.230678249805912,25.727095073636136,32.90322580645161,25.186004114467128,0.2827470390666431,0.08657274151062601,53.171657251790236,23.911833841520856
U,0.0,,0.6697122658898907,32.89532870668481,30.120319981238815,39.21591241376002,2.5806451612903225,18.85323957675051,-0.005180557187824579,-0.08497648260764917,-24.443411391638463,16.915523673589906
UA,0.0,,0.03314423979569544,17.094215454652584,21.15496307728602,19.13865254424078,5.161290322580645,4.861695743823643,0.05568322432384655,0.03730537999075073,-18.956825161935214,8.233919461823518
UAA,0.0,,0.07591924051264376,17.094215454652584,21.15496307728602,19.13865254424078,12.258064516129032,4.861701896046584,0.05568322432384655,0.0385900005138482,-19.167487046291107,9.408525916510884
UAL,0.0,,0.7130663932216865,42.308462342152325,-0.722585170815444,68.92074888179134,11.612903225806452,20.121092756612484,0.48815626657238814,0.023937902127741884,-20.969007703568565,20.762165236254308
UAVS,0.0,,0.0008440047705787124,48.69658276895879,19.410798219941814,68.12388232605363,10.96774193548387,0.019009071154201276,-0.0016453271755322697,-0.0007193286266151592,68.99078159848045,36.645300893057836
UBER,35.0,,2.17452606499445,42.08732460559031,20.450085891480015,51.11110360137799,3.225806451612903,70.0,0.03217252960933357,0.5670512622878893,64.7327877959218,49.04760308523301
UBS,0.0,15.824998931903608,0.1262556107551336,1.9669593419781473,,,15.483870967741934,70.0,0.5852925578928762,0.014421427014054126,59.804495787848886,32.118881299046
UBSI,0.0,27.72932330827068,0.028271217199118914,0.5065716705899925,,,23.870967741935484,7.5089372913068075,0.1769489128513346,0.05991002984990959,25.752896403542785,16.790946387361984
UCAR,0.0,,0.003901887993353803,47.74049693178445,24.610830819297256,51.72181433006396,0.6451612903225806,0.01065486608645059,-0.0002223415102070635,-0.006803649926735048,,23.985737333482902
UCBI,0.0,24.700000000000003,0.027943582325554182,18.759960019612222,,,14.193548387096774,5.1463256466070115,0.13487714336220613,0.06107486674124536,41.69356098141292,20.532802083756458
UDMY,0.0,,0.01881840240337445,23.01511576359931,23.592532298925928,39.08991581553461,1.9354838709677418,3.277187264657174,-0.0021122443469671027,-0.08978988032222557,-10.643893926922841,13.592077519406121
UDR,0.0,29.31004366812227,0.17065779372570447,11.580929446711142,7.813862535576512,38.09381592048237,28.387096774193548,19.589676043385772,0.08538094396323137,0.123021963659761,20.567270528618984,24.71773898705386
UE,0.0,26.767567567567568,0.02291087349400931,12.079906091269166,27.89665142546764,20.132077441689237,5.806451612903226,3.185572013497171,0.021035884744564255,0.23531225346620843,34.808651491087666,20.786688357966103
UEC,56.0,,0.10456838127589888,,,,10.96774193548387,4.5686038428983995,0.0006187024924871839,3.5794666255588092,65.53872021588606,33.51421897704655
UGI,0.0,32.61538517229373,0.06015990777554646,13.671570797964488,19.960179476073215,-8.53171016137217,32.90322580645161,7.114565958265557,-0.015919652130825745,-0.018929260064907763,-22.731152793567134,11.909107182807794
UGP,35.0,9.30518474232458,0.010364123262497978,35.18704318724357,1.8672211929781257,47.28499222079067,16.129032258064516,9.22950641047419,0.02474809969948736,0.06520733775242793,38.79040723135448,30.61804869903882
UHS,46.66666666666667,3.7142776605235523,0.10209404455371694,7.941075025329671,33.41184113591457,11.249113336772234,27.741935483870968,15.719204927089876,0.5890047728477992,0.07449449642659592,31.504844701197854,28.367389246221197
UIS,35.0,,0.009043223398075489,-0.9782191574068166,11.200275773850766,7.697407859983656,33.54838709677419,0.7663553996983626,-0.008382274934806293,-0.011861608210762794,6.829580307882233,15.941116376446592
UL,0.0,27.573604060913706,0.1833209155120745,9.43951710405269,18.629196153342775,6.619488431103515,28.387096774193548,70.0,0.21902068234046315,0.061544209670971656,-4.666468513909821,24.8327491773365
ULCC,0.0,,0.02160605602945883,41.16948675550435,-3.523556435004296,-30.723434507391428,1.9354838709677418,1.733247697107676,0.019179777267102703,0.0778728673227348,-29.99320190845176,-3.268358614686172
ULTA,0.0,,0.3528549593508782,15.307956505617657,16.18295361728223,33.415836323790565,10.96774193548387,34.921358599623844,1.526339048965883,0.08975014042303059,55.12407514846093,28.455740047287946
UMC,0.0,33.015691868758914,0.08544907804133808,27.165455773605096,14.784972709083268,60.45370310044608,15.483870967741934,30.83635024102915,0.055064521831359375,0.04266094851760564,66.39271995071935,39.41522843805937
UNFI,0.0,,0.011360493382014869,4.397573889770379,5.749669689200263,2.7216833015007715,18.064516129032256,1.3286535804930455,-0.003068312840857476,-0.06467876358876644,64.47104056260157,16.385889927042488
UNH,0.0,11.552491167361072,2.850532277347755,13.373398252063255,10.631001057626417,13.484528083620681,25.806451612903224,70.0,1.4768428495669084,0.09943447205067218,56.425181996045765,32.65077170929932
UNIT,0.0,35.667256828882444,0.010763100247305661,2.713355874522181,32.642124915017135,-6.217248937900877e-15,5.806451612903226,1.905359210003019,-0.0003335122653105952,-0.2124017583588651,-19.302059718455336,9.40166929404695
UNM,52.5,24.206451612903223,0.08574056012931054,-3.8551360695569814,,,24.516129032258064,13.795512477235611,0.3582287431500795,0.037612091460721364,50.73629530374518,31.839379166926513
UNP,0.0,18.888603006873495,0.8163188044199936,14.059707243533337,20.700953111411398,15.84880628400153,28.387096774193548,70.0,0.6446879971716457,0.10755158626717481,52.454603670177654,35.22354420286504
UP,14.0,,0.007853622536201268,39.052456891756776,0.05279760613075446,68.65863040326869,2.5806451612903225,3.5582830998746795,-0.04958215677617516,-0.0009139451907666442,-32.17317623155715,16.218134652768367
UPS,14.0,28.173913043478258,0.7454456263897847,9.53152369421062,8.38810325423756,29.76305152575386,16.129032258064516,70.0,0.6112780625773379,0.0732920216015962,50.89788365422207,36.24024176833899
UPST,0.0,,0.44236602917970974,46.31570383215663,,,2.5806451612903225,4.301567759671516,-0.006781416061315436,-0.06617430289107218,68.44454753695634,25.95997331921322
UPWK,0.0,,0.03899840509750754,29.474716804790617,29.7818008796095,42.86517247826399,3.8709677419354835,2.894845642292872,-0.00042244886939342066,-0.4467409365294147,62.95259743766722,29.056260339704814
URBN,35.0,,0.10199674432974522,8.259941771670029,12.887008297490482,19.581369638216106,20.0,5.450476168269305,0.17880502032879617,0.06258457825952676,22.47828337847011,21.017028067293918
URG,35.0,,0.00842798027270616,-16.246016169503473,-24.955127264681344,36.1708566824631,10.32258064516129,0.7111410733053003,-0.0002668098122484762,-0.0889170107899294,59.44950286641809,17.012234236073475
URI,58.333333333333336,7.288127889407473,0.46250397384985936,18.70256600943761,17.712648038296148,37.69825105333443,17.419354838709676,58.733137599573304,2.184638500972247,0.07555795205861693,65.02961431637009,45.02217992148299
UROY,35.0,,0.01152016562969524,,,,1.9354838709677418,0.6001790516287068,0.0006187024924871839,1.6371203946354247,-21.67849412048412,4.168197158302367
USA,35.0,35.354838533390456,0.010145300358613144,-19.68463884454474,,,24.516129032258064,2.6240486282791626,0.06063284426374403,0.030437641373799403,30.61648261068011,21.280014852168474
USB,0.0,29.37960954446855,0.5817189009468823,1.996702042259777,,,32.90322580645161,70.0,0.20231571504330917,0.060077812647171526,5.320829838864264,27.5381332668003
USFD,35.0,,0.1147635541278778,24.159480527811283,6.511088821814095,33.032831525352606,5.161290322580645,16.580293120795282,0.1113664486476931,0.11535892297415343,44.43922296567049,28.004355289792223
UTI,35.0,,0.009673835683818943,28.312203973151604,21.491735958550883,36.55088964220135,13.548387096774194,1.1516727753966023,0.008043132402333392,0.5076425039427968,64.31798789463924,34.05054861232929
UTZ,35.0,10.609888970014534,0.022654206621948742,21.312000900890382,14.088601954613988,26.34917402629341,3.8709677419354835,2.0097185987290325,0.012992752342230863,0.3631438701578982,57.98682519638033,27.24221717745702
UUUU,35.0,,0.03469468841171719,47.37275701292147,25.835382912945583,63.41807580421534,10.96774193548387,1.8159270367023552,0.03959695951917977,0.054050408509326346,63.50126569207399,42.04059194081065
UWMC,0.0,32.15384615384615,0.013063481614852098,-15.601955089366953,,,2.5806451612903225,29.825112432273237,0.009280537387307759,0.19762602127331585,29.831192075085504,15.491923681059552
V,35.0,5.266709266524141,2.07121524268549,15.936976928693998,31.462163146044453,22.805215180293253,10.32258064516129,70.0,0.5129043662718755,0.15154183285379333,55.21637422890608,39.48344140276736
VAC,14.0,26.324022346368714,0.06312300199347287,28.38317862563917,15.272556252141731,59.43392743979973,8.387096774193548,4.53450360919031,0.4590772494254905,0.05297761186897952,48.014413422900816,32.527758148178094
VAL,0.0,,0.07525518794042306,6.1981030928253,-5.081510367338025,-26.00544910012884,1.9354838709677418,7.497816379312475,0.048258794414000356,0.40601913886945484,65.26271565806223,8.531642822868605
VALE,0.0,34.517357836802034,0.4448112882183033,9.627844095952373,23.480031699889857,6.585174801139266,14.193548387096774,70.0,0.12992752342230865,0.03120526767821357,26.604928558213665,29.4626713426052
VCEL,35.0,,0.058461522162665154,17.165005382673215,28.20555276281275,22.748648733123957,17.419354838709676,2.9260820162217693,-0.0004669171714348333,-1.1651981959694764,59.44038676166723,30.813191000717012
VCYT,0.0,,0.019859806540884574,40.81970295495302,27.601856905655858,57.52251364813127,7.096774193548387,2.840292727930245,-0.001534156420428738,-0.22492050897423282,62.97954403744997,33.670184679460164
VECO,35.0,,0.03372955531338244,21.641505470103475,18.489404650488446,25.854741502629263,19.35483870967742,2.8171882469310248,0.06372635672617996,0.14946996307776117,65.01442160736855,31.93542814615517
VEEV,35.0,,0.30655498829815725,26.76267660900372,29.56914371300013,36.97758474243477,7.096774193548387,50.567839637379926,0.21468976489305286,0.2786641782789698,61.29447144098813,42.045491401326316
VERA,14.0,,0.019581969055157196,,,,1.9354838709677418,1.1358902087254394,-0.006358967191922016,-0.03567299890731355,-27.94341822614906,-2.5939271770237986
VERB,0.0,,0.0003573549063675466,-2.0126436038712647,25.08649474950292,13.516505291309928,6.451612903225806,0.00414042801542842,-0.026769917828930442,-6.611769214735121e-05,-31.585978672714802,1.937907188958186
VERU,0.0,,0.001211646903573186,-10.347105069297344,28.550494825895072,-15.416775866711511,16.129032258064516,0.09358309734487934,-0.0024457566122776985,-0.002320924712692396,63.6070638841044,14.002158999148918
VERV,0.0,,0.017250738793097454,,,,1.9354838709677418,1.384340522575031,-0.006848118514377555,-0.022303858390177827,-30.252684405713318,-6.415419345305239
VERX,0.0,,0.01984520220517158,16.062770597063533,25.62581356257158,30.291097608769654,2.5806451612903225,5.633054150443596,-0.0004891513224555397,-0.6653789796190224,38.02864130947101,19.92813550184295
VET,0.0,23.499294384932078,0.019780379208614876,42.467120510527174,23.837670752768474,65.23571855561099,9.032258064516128,2.6419141069299013,0.2641859642920275,0.01157783049435206,58.15832514277595,35.74092788762789
VFC,0.0,18.788898215093266,0.1540018328662013,4.704939520047451,23.52248722691599,4.960655842527418,28.387096774193548,9.818808620328067,-0.0012228783061388492,-0.183210821415164,-24.593990846142873,10.406105315255202
VFF,14.0,,0.0005457687826404456,32.39101540209519,4.25951388501153,64.69703581935772,3.225806451612903,0.13786175133123366,-0.0014007515143045,-0.007922129821690233,-27.947407251089235,15.382211685723046
VFS,0.0,,0.0271072611033299,5.18930354268325,-13.08702940883669,46.67173178666384,0.6451612903225806,20.752244693996932,-0.0022011809510499285,-0.03578478268767333,,11.569333308133563
VGR,0.0,33.43699731903485,0.014598471910253772,9.123217307137814,14.776619205373219,5.685064354724661,23.870967741935484,2.5107583266689657,0.06867597666607743,0.04466313083547552,52.7634716828451,22.586513256687603
VIAV,14.0,,0.022221630076400913,-0.3277417094244006,25.425243187956738,-0.7265882421000196,20.0,3.3771339714785142,0.0006187024924871839,4.675504855865577,23.375812986024876,15.224102607181386
VICI,0.0,31.049360146252283,0.2733705789370684,37.944283568641794,35.10756616339297,53.6161419532708,3.8709677419354835,47.1444720950112,0.14910730068941136,0.05822049461194971,49.93207686111104,41.13421696886572
VINC,0.0,,0.0029903672431557467,,,,2.5806451612903225,0.03660975788922371,-0.005136088885783166,-0.0029582779016640746,-30.679716080691833,-6.682753609775376
VIPS,0.0,,0.061930205949105276,1.4070783091712968,8.555660424106915,1.349773523656264,7.741935483870967,13.362937377784402,0.11445996111012904,0.041046750465588144,66.28320981703934,16.765768110704066
VIR,0.0,,0.013025372466530547,49.379601255134745,34.52688856825115,69.06923389654496,3.225806451612903,1.9457564361485327,-0.010005367959317857,-0.012828027174637009,56.68877626777491,36.41122963606775
VIRI,0.0,,0.0003019099899226879,,,,2.5806451612903225,0.01119706527932956,-0.00035574641633130157,-0.014502714133475425,28.756104013231212,7.46033087839071
VIRT,0.0,30.208,0.02492812905279388,-9.388324517897386,26.002035712798282,-15.839008362111787,5.806451612903226,4.596460339348901,0.10146720876789816,0.05414205521737658,3.6886605601541715,7.183303609243409
