,Years up,Div yield,avg daily vol,Total Revenue Incr,Gross Margin,Gross Profit Incr,Trading years,Market cap,EPS,P/E,Mean change,Score,Sector
PRTA,0.0,,0.14258733774543889,99.92693455609508,,,19.35483870967742,3.7919217859339596,-0.0042562517668209305,-0.2455171193453274,95.66278144956415,43.98048744894589,Healthcare
PRTS,0.0,,0.004982116114078842,48.74878869761049,30.59713207569431,48.01596293285868,27.419354838709676,0.3627260010784392,-0.0005082091661875736,-0.18357865991741046,97.34587272661713,41.99077559027465,Consumer Cyclical
PRU,53.124999999999986,74.45591398699935,0.4779004753087357,8.857463190796357,,,37.096774193548384,81.17104084337925,0.3128866890578045,0.22816166883963493,48.980079581125295,56.00518401032455,Financial Services
PRVA,0.0,,0.06659758582846836,59.70854911220891,6.8748445062237495,73.90319000122128,4.838709677419355,5.765856748952579,0.028283542513699834,0.5482118082318483,-21.917730842380333,20.966341547830794,Healthcare
PRZO,0.0,,0.0014307797907795949,-18.13498989585006,18.023142452696824,-45.65412912772068,1.6129032258064515,0.015595953819489005,-0.0006034983848477438,-0.03575610132297575,,-9.829558739880461,Industrials
PSA,0.0,70.68732833664217,0.8153164920231792,43.70351946465297,59.672464891644104,50.965676925278494,70.96774193548387,100.0,0.9642920275764537,0.20396853779476037,71.28478135933659,68.35889294735298,Real Estate
PSBD,0.0,,0.027186801799003776,-47.928120461935606,,,0.0,1.149720419630203,,,,-13.946385074860462,
PSEC,21.249999999999996,89.60639178003268,0.041415575228636106,99.44476623831233,,,32.25806451612903,5.459567780512551,0.0017677214071062397,2.389394172961307,14.414774414268466,40.74958720569459,Financial Services
PSFE,21.249999999999996,,0.025612569042475063,4.5753209358710585,52.11442522565095,-0.9507725790448283,6.451612903225806,1.9830200659902704,-0.0021281258834104652,-0.2235227220763109,-44.94913749035078,3.8611414398895647,Technology
PSN,70.83333333333334,,0.11859636334966284,7.785834216287957,19.28126315662655,8.05489538191207,8.064516129032258,14.764129882676427,0.11313417005479934,0.39502081085247404,74.83306725647877,36.38797681876756,Technology
PSNL,0.0,,0.0030659796118522567,-11.468085896226555,24.015972217937463,-0.39328537775660827,8.064516129032258,0.165176423017882,-0.007559611347040159,-0.006590487533764007,86.74683264474893,19.258723353793012,Healthcare
PSNY,0.0,,0.027646665123433698,89.57504600426819,3.540799493355001,99.87604546707912,4.838709677419355,9.689633581201432,-0.0011117075510353174,-0.06108584368874766,-45.40055914833846,25.7638265904571,Consumer Cyclical
PSTG,53.124999999999986,,1.205503568586651,42.88512025106094,57.23906571603502,43.00335381472465,14.516129032258066,28.434948226448054,0.02032879618172176,1.405486558401083,83.57581381743535,55.26344229656716,Technology
PSTX,0.0,,0.006305373162367791,,,,6.451612903225806,0.675054310154942,-0.004891513224555396,-0.021343715562444743,-42.291561277298314,-10.261403514052326,Healthcare
PSX,0.0,61.11456573948944,1.3397434911474178,82.35635932297895,6.604767970344856,88.89596265392744,19.35483870967742,100.0,1.4627894643804134,0.062253253893331625,74.91224755631917,67.84533862318433,Energy
PTC,53.124999999999986,,0.520224520235654,28.752212155658118,62.82925358168369,31.240211938390715,56.4516129032258,45.79961725337097,0.1811914442283896,0.6719254644373176,83.22598132827119,59.555452699013955,Technology
PTCT,21.249999999999996,,0.1247285293440564,66.88420352280382,69.16583372063995,65.85254763607183,17.741935483870968,4.405926818814158,-0.02753858419278915,-0.03135481854767154,0.38322032060896793,38.16066138816607,Healthcare
PTEN,0.0,60.0869080075591,0.21735388844534176,80.5589707014645,-12.230756271882044,-33.84760773590696,50.0,9.419341159330035,0.10959872724058688,0.06539132856283286,77.99225935194615,29.89149510117839,Energy
PTGX,53.124999999999986,,0.070224452196583,-6.007070956919992,,,12.903225806451612,3.0371036306917865,-0.008290162023434796,-0.09393531554457217,95.33213795219261,36.62750894425553,Healthcare
PTLO,0.0,,0.03756163851539493,29.885755503576778,37.17159155170581,16.648981674958126,4.838709677419355,1.5417726118100983,0.02386423899593424,0.3699707106520733,-41.64333403390451,5.314812682779698,Consumer Cyclical
PTON,0.0,,0.3966733083706793,59.49095269586605,29.684389660749222,39.8136125551552,8.064516129032258,4.400797128284009,-0.009147764991376326,-0.01973852182407531,95.62849708375754,40.14617758347891,Consumer Cyclical
PTPI,0.0,,0.0043423344946587564,-23.554317494121406,55.98585712486225,-18.161330079496754,6.451612903225806,0.005431323687150426,-0.019724868262655203,-0.001850125068454627,-45.08396890055722,-7.044050120519779,Healthcare
PTVE,53.124999999999986,58.11797210719985,0.034453977365955964,33.575106097767694,11.240140588229004,55.97849342925916,6.451612903225806,5.632716602140253,-0.00397038411084042,-0.11757026775009993,-24.68056346653413,28.146194969994383,Consumer Cyclical
PTY,53.124999999999986,88.35744566734002,0.03016344111004665,-46.39109912673236,,,35.483870967741936,4.213241942819615,0.08396676683754638,0.11131574890672032,-7.363557631395472,18.894591233304823,Financial Services
PUK,0.0,38.24513615957902,0.06508922298282739,-39.6186860254135,,,38.70967741935484,62.864648853603555,0.22273289729538623,0.0651791984457315,-26.511807943536965,11.695419527624153,Financial Services
PUMP,0.0,,0.04063884562950762,58.67312746621606,9.676769134041999,93.00107925454849,11.29032258064516,1.915977727077517,0.09103765246597137,0.060614133419939195,-20.63139105832924,25.038269300257127,Energy
PVH,0.0,5.018171265268019,0.36568823661666666,-0.6480470155425365,48.66339549268147,4.573098547232364,70.96774193548387,15.043645145903628,0.7433268516881739,0.10774315483615177,68.84920750168762,30.164567426237245,Consumer Cyclical
PWR,0.0,5.549516382007988,0.6531610621852774,51.07970284963715,12.050863429819977,50.807684111371664,41.93548387096774,60.2534257150527,0.41541453066996636,0.31696781451610245,94.16156501936128,50.29082495778162,Industrials
PWSC,70.83333333333334,,0.04203788770014064,45.44832739582066,49.38041167782227,47.519257066117405,4.838709677419355,10.356104991047589,-0.0003493938017539569,-2.1707012848614022,84.89766949721816,53.60096291869447,Technology
PX,0.0,27.606392679161136,0.02854857208656538,85.97169643510306,,,4.838709677419355,2.298771235709916,-6.35261457734467e-05,-4.575729319301985,-34.471839613964846,9.807919087032598,Financial Services
PXD,0.0,80.57313005968936,1.6766188737667216,88.83279686823091,27.613671190344203,97.52174328744765,43.548387096774185,100.0,1.8543397560544457,0.08191200910290185,77.47466871866227,78.01557059200425,Energy
PYCR,0.0,,0.04743969575509633,42.74173267165817,51.95453828646875,54.37256755182756,4.838709677419355,7.621143071366626,-0.001524627498562721,-0.4162781404022912,-34.01421980443586,18.903290922517954,Technology
PYPL,21.249999999999996,,4.733471967814408,29.319102863085796,46.997556775705654,18.050749630133954,14.516129032258066,100.0,0.2960933356902952,0.144997227520483,65.17064581650966,51.88578361710234,Financial Services
PZZA,21.249999999999996,52.77729772838071,0.2192807284075875,16.276284006014944,16.18331610154866,16.271492689097425,50.0,5.4098484809510206,0.20770726533498318,0.25245253190505396,84.7411736974076,37.70095848343025,Consumer Cyclical
QBTS,0.0,,0.003550531610741388,39.823194812832035,58.852163067019994,0.47720894581542467,6.451612903225806,0.2590869477100611,-0.0019375474460901249,-0.01236550803949101,-44.125073556018826,5.918186277870198,Technology
QCOM,53.124999999999986,45.26130999439649,4.4763422270488915,40.884449696488105,50.395212569926564,33.70344155876335,53.2258064516129,100.0,0.5753933180130811,0.18277130889452306,88.96176998515091,71.75860682155036,Technology
QD,0.0,,0.007870197793107277,-37.009005174109035,54.569258180125644,-38.36406435772491,11.29032258064516,0.99409712513781,0.01149018914619056,0.12213776665757552,32.70292953601023,2.7365549331220484,Financial Services
QDEL,0.0,,0.13036525743785035,75.6258254401186,59.233628061802754,50.036897066323924,53.2258064516129,10.034785372934008,-0.0008576029679415305,-2.589805070822787,86.65477422459394,52.28425387318241,Healthcare
QFIN,0.0,77.62123520345175,0.04068540855452236,21.4866988126966,,,9.67741935483871,5.228073913176194,0.30669966413293265,0.03351860004646846,61.20152617816386,29.42976772661715,Financial Services
QGEN,21.249999999999996,,0.3030796679451447,16.038422224599753,55.157726399926354,13.34140210090728,45.16129032258064,21.464758681169304,0.1281598020152024,0.2330390223417658,53.05229163845821,35.6471955150996,Healthcare
QRVO,0.0,,0.47109411057970774,10.977875221398117,38.627241833680976,14.032642426832838,14.516129032258066,22.13264180645825,-0.0029222027055785483,-1.1506651762702635,85.6905661779546,31.752660263505227,Technology
QS,53.124999999999986,,0.5406621333931152,,,,6.451612903225806,6.985581088744483,-0.0031127811428988883,-0.06779386857980173,-43.937398778347585,4.633947077066283,Consumer Cyclical
QSG,21.249999999999996,,0.005248523928166081,66.49197316392865,66.67570640019761,63.579105872084384,1.6129032258064515,0.3211817080714178,0.00972246773908432,0.1856860574295444,,39.38825479029545,Consumer Defensive
QSI,0.0,,0.0038990536484094316,,,,6.451612903225806,0.5200269435967885,-0.002413993539390975,-0.022479019581723724,-41.72676223758957,-10.15063969130949,Healthcare
QSR,0.0,59.59367804328468,0.3427830813320759,31.846087269817165,35.95154439403976,32.88959989047987,16.129032258064516,73.19122097731027,0.2563196040304048,0.2023941782769783,61.01578663377627,46.83093852709463,Consumer Cyclical
QTWO,53.124999999999986,,0.08808069011011462,41.24790453071452,39.75476381504194,46.8635139738249,16.129032258064516,5.479225231421358,-0.0043515409854811,-0.3175867973346531,78.70275194137785,47.78020004447755,Technology
QUBT,21.249999999999996,,0.0023525542182471527,,,,27.419354838709676,0.1496971623109912,-0.0012705229154689344,-0.023203343546023714,92.58881841444942,34.749053812508585,Technology
QURE,0.0,,0.0213661232423713,98.40981500137997,70.25087207688986,98.32283248062896,16.129032258064516,0.5796353922308962,-0.015214511912740487,-0.0117844083170252,-4.984408111643295,43.10573844331587,Healthcare
RAMP,53.124999999999986,,0.07857321083073436,35.90818263318907,56.84395823230335,50.78288948711279,66.12903225806451,5.688802353834825,-0.0031127811428988883,-0.4125741144999361,67.27285547055729,53.48245233429909,Technology
RAPT,53.124999999999986,,0.03759248304018084,-32.983359116669156,,,8.064516129032258,1.7041525714151728,-0.00917952806426305,-0.07982169352433693,62.454488624212814,23.017978419380356,Healthcare
RARE,0.0,,0.16279804798592343,36.649192668095516,69.48896072533742,29.056382419964656,16.129032258064516,7.6838611391142075,-0.028491476379390847,-0.048572280141655974,89.13600388375094,40.619970008910194,Healthcare
RBA,0.0,36.5833695311907,0.16774329044912847,27.565730484967688,48.97255256158212,26.626648315509037,41.93548387096774,24.21370592192941,0.09015379176241825,0.46548602484002694,82.22080510647237,42.07466009013429,Industrials
RBLX,0.0,,0.9560099292531463,81.93328189320633,60.63477260044405,82.29286210566795,4.838709677419355,54.63218795244861,-0.005812642338270374,-0.22285211398323312,-23.079361252850983,42.195483866067626,Communication Services
RBOT,21.249999999999996,,0.0013353881071162855,,,,6.451612903225806,0.1531826437947869,-0.0016834428629963379,-0.007694705067722955,-45.12783447466822,-5.7439703656736345,Healthcare
RC,0.0,88.89918060091408,0.0443929677082096,24.820894525972733,,,17.741935483870968,3.623464858257456,0.20859112603853633,0.03177802802475878,-17.282448166305738,14.565491607877531,Real Estate
RCKT,0.0,,0.07182400707139788,,,,14.516129032258066,5.387755408924188,-0.010132420250864752,-0.08722266741219169,91.55263787451689,28.46053952988545,Healthcare
RCL,0.0,,1.0353725916992733,95.50975503323026,-14.12018384094999,-41.3659818050249,50.0,68.9956422313469,0.2899063107654233,0.29489090751860186,87.13784667840085,39.075099317222964,Consumer Cyclical
RCM,0.0,,0.15776038025417377,42.66330511042138,16.946360491505928,44.68805237342279,11.29032258064516,9.396464777489422,-0.0002541045830937868,-1.305031970161183,82.77230524391676,35.62727445801407,Healthcare
RCUS,0.0,,0.042105250295773104,93.6199488232113,,,9.67741935483871,2.4494479644331486,-0.012705229154689343,-0.03808944984680965,89.84318401324965,39.84441830715838,Healthcare
RDFN,0.0,,0.17252550331548355,83.72453183655345,16.617016075040013,48.75989667918926,11.29032258064516,2.027676690307263,-0.005844405411157097,-0.04452366197346245,94.95287732315501,43.16047020190373,Real Estate
RDHL,0.0,,0.0027234871374886946,5.027448130513905,38.97409626096034,10.595159495094752,17.741935483870968,0.04559358521210105,-0.025410458309378686,-0.0013487411749034239,-43.49625238225505,1.669728500418359,Healthcare
RDN,53.124999999999986,60.35400609032527,0.10121767810791366,-13.15801500567664,,,51.61290322580645,9.589694015353146,0.3420540922750574,0.058116630796875006,78.92569539634239,43.16236842026183,Financial Services
RDNT,53.124999999999986,,0.05625650421102538,34.82094672201564,9.529808451990762,64.97398095355167,43.548387096774185,5.4951770666192505,0.00530316422131872,4.845588613123683,92.49739902153922,52.779249700169814,Healthcare
REAL,0.0,,0.015817922801781542,72.60230916810947,51.57315297276954,67.89232910186075,8.064516129032258,0.4257928778945694,-0.005844405411157097,-0.010425052559639988,-36.25804065980656,24.17430091165805,Consumer Cyclical
REAX,53.124999999999986,,0.004324027447163336,97.69679878569163,7.950045804480226,96.72730126049883,4.838709677419355,1.0649534302949772,-0.00041291994752740363,-0.20980418276275478,-29.75436066992479,37.85212363033997,Real Estate
REG,0.0,71.71293521079323,0.30664725435046336,20.985745129908175,58.715398685205344,26.0797076844824,50.0,24.783061196812866,0.18737846915326142,0.22617804549592652,51.60811413370971,41.41158965337144,Real Estate
REGN,88.54166666666666,,2.056489019176915,63.55071753819247,66.1254934478145,62.24500837715888,53.2258064516129,100.0,3.1014672087678985,0.20828644596556592,83.17040472555126,87.97339594121019,Healthcare
REI,0.0,,0.010233821525775533,85.49060098948118,43.12000038746993,94.98323743291424,27.419354838709676,0.570884747718478,0.02386423899593424,0.038824086920279305,81.8428368832674,54.93479910303169,Energy
REKR,53.124999999999986,,0.012022284550463912,76.44083371818195,48.971322047519244,54.445274434476566,11.29032258064516,0.5207810715495194,-0.0020963628105237415,-0.05313222810225607,98.11161609147557,57.64114836369234,Technology
RELX,53.124999999999986,34.64437727523793,0.1453478590842508,21.26238457264252,54.95896818725009,20.036722034723557,48.38709677419355,100.0,0.10252784161216191,0.2752188727587802,79.64772365271779,63.5488951543042,Industrials
RELY,0.0,,0.08215590378455964,81.48596890084474,43.057021564944876,82.96833370518513,4.838709677419355,6.499798269462881,-0.0018104951545432311,-0.2867499106097467,72.95054075859974,48.94625747996302,Technology
RENT,21.249999999999996,,0.0034571704269807965,26.228055714676763,,,4.838709677419355,0.09070059722279686,-0.005431485463629693,-0.0035119268799412946,-46.42739167048387,-1.1463749787362023,Consumer Cyclical
REPL,0.0,,0.04205478097516188,,,,9.67741935483871,0.9833862148580681,-0.009751263376224069,-0.025253303214502518,85.84305876463789,24.982250799785476,Healthcare
RES,0.0,51.29206529851245,0.03513328627029133,82.87630276070385,12.286597073375507,97.27503088529369,64.51612903225806,3.2013644127389274,0.09810853809439632,0.04791287356417616,51.4141678554181,51.690444659138244,Energy
REXR,0.0,59.25853722894101,0.24455743162210383,69.33778527801941,61.43543676443727,69.57500937393516,17.741935483870968,24.895468901618507,0.0928053738730776,0.3930938800678279,83.5219644528349,57.02516904621107,Real Estate
REZI,0.0,,0.04375790396129225,26.37748688006007,23.244034651722565,35.61310466668358,9.67741935483871,5.22859080976439,0.09899239879794944,0.11479001959963883,52.87896067864523,25.99814959909768,Industrials
RF,0.0,75.58900298046396,0.6230704257050557,15.03265984572651,,,70.96774193548387,38.16601373332566,0.1864946084497083,0.07031927507950646,62.50829861133875,43.662283520080116,Financial Services
RGEN,53.124999999999986,,0.3932099479718338,77.75392892181495,50.07118065951611,77.88025818913935,61.29032258064516,21.773672781166177,0.1803075835248365,0.6867052355087248,92.22735926625997,71.1791376677232,Healthcare
RGNX,0.0,,0.033278870337536424,82.65456019781774,59.55842697752873,86.98527306455206,14.516129032258066,1.3205823446364302,-0.01902608065914729,-0.02333381442762493,-34.686116048098235,31.52419506067562,Healthcare
RGTI,53.124999999999986,,0.009139323989300691,97.5204988619087,58.54000170439431,97.97415493955596,4.838709677419355,0.3429839571041881,-0.0021281258834104652,-0.016253486795408865,-41.49978458079385,42.63908668612253,Technology
RH,0.0,,0.5244508996141851,25.345847072070416,41.76464013398562,43.205700518670405,19.35483870967742,10.334061356526536,0.8387838076719109,0.2146954198581161,90.94984395319152,39.45688753267621,Consumer Cyclical
RHI,0.0,52.363750577657086,0.29724269372046114,42.54923655941285,36.812888157581725,52.21293340091162,70.96774193548387,18.425395756463438,0.39066643097047904,0.14140707450403767,77.14702891067819,49.753841213731256,Industrials
RIG,0.0,,0.2856833585322745,-13.241048662807772,59.587974510399455,-15.388226011496073,50.0,9.964398449428929,-0.005177380880535907,-0.03518188749804886,69.71727730730527,24.264466569910915,Energy
RIGL,0.0,,0.004056274112668856,18.910470925426782,70.78763206881432,18.37767396236794,38.70967741935484,0.4583338458040821,-0.000444683020414127,-0.08741840948448115,-14.096155502868795,17.49293473446124,Healthcare
RILY,0.0,93.94612485061361,0.0772922598007809,65.14220976013561,65.26295257597542,63.16677511654808,27.419354838709676,1.3275430081236508,-0.00841721431498169,-0.07626843876532848,90.10800939632755,57.21307168655434,Financial Services
RIO,0.0,78.94683577953201,0.647484932323589,32.96155763427465,55.7305453049323,33.79500276725606,54.83870967741935,100.0,0.46579459077249424,0.10172146950447383,64.7553673392531,61.24760354132508,Basic Materials
RIOT,0.0,,1.2137941482675738,98.86090654358509,40.11273143856652,99.09598327134795,12.903225806451612,4.462262779218532,-0.005717353119610204,-0.05589227831801431,99.40725609091747,59.8024378714661,Financial Services
RITM,53.124999999999986,86.7143849980836,0.13751670110159286,-48.23199394967813,,,17.741935483870968,11.374183632269771,0.1281598020152024,0.058312912296742035,-10.623783098096794,17.0141094245915,Real Estate
RIVN,0.0,,1.7989629083913408,,,,4.838709677419355,31.52369372637054,-0.019121369877807458,-0.02545796680573215,-41.108663117862484,-1.5541307626834229,Consumer Cyclical
RJF,88.54166666666666,32.441122950463736,0.36634854793799293,29.598238452132797,,,66.12903225806451,50.68357701313031,0.7044369807318366,0.10882686132809968,83.06375405319774,65.94247970249492,Financial Services
RKLB,0.0,,0.10361268354670877,93.52865337293694,-6.111161569091571,-48.430151359970246,6.451612903225806,5.244177356725141,-0.0011434706239220407,-0.13959193641490164,-2.2761751334674436,3.9825739953292763,Industrials
RKT,0.0,,0.12271426679016674,-31.19716070231159,,,6.451612903225806,51.17039362558832,0.1592716987802722,0.051327790046070104,60.174143271312396,22.50312417981002,Financial Services
RL,0.0,47.54360391554335,0.36705492201649437,10.885547150244063,54.46996522320337,16.399461463165597,43.548387096774185,19.281356731513977,0.6920629308820929,0.13685884392815495,58.55362884771436,34.99528785442044,Consumer Cyclical
RLAY,0.0,,0.03445365911977045,-39.20491897211769,,,6.451612903225806,2.6939595509994385,-0.008480740460755136,-0.03685698591427028,-42.769259751679286,-15.580763119610683,Healthcare
RLJ,53.124999999999986,60.989827598795856,0.055878412049942434,80.96258562258221,13.42906264099665,-47.819259537907946,20.96774193548387,7.731753997490028,0.02739968181014672,0.28642893727902446,-21.889896426489297,18.534394061112504,Real Estate
RLMD,0.0,,0.0050964278486131135,,,,16.129032258064516,0.22669197493480087,-0.011784100040974365,-0.009452094487193804,97.9682963085643,29.05361786747888,Healthcare
RLX,0.0,51.07151131278914,0.040295819979180796,72.84771699093741,37.54733576324288,77.89105717327331,4.838709677419355,5.830936830865138,0.0008838607035531198,1.333436102975181,-40.98371465961408,27.94716071381189,Consumer Defensive
RMBS,88.54166666666666,,0.362486776855211,67.18205890339105,61.780187037859434,68.03108861552703,43.548387096774185,16.9253409839046,0.23157150433091742,0.2158456666709814,95.05551298963799,73.44142736251814,Technology
RMD,21.249999999999996,20.235440037028106,0.4961756423733166,27.720181112747213,49.71905181653346,24.097161652980724,46.7741935483871,54.21703155392231,0.5435743326851687,0.21528986678798498,70.66593375756511,47.57936569402228,Healthcare
RNA,21.249999999999996,,0.03894431893645351,40.246341445683115,,,6.451612903225806,1.7312984311853883,-0.009528921866017006,-0.03383508725189823,-40.085235532386996,3.4308662023486107,Healthcare
RNAC,21.249999999999996,,0.0021906155430913374,95.4718137775295,,,12.903225806451612,0.27077009460518064,,,-36.027744537075904,20.060838299259007,Healthcare
RNAZ,0.0,,0.001909616132268087,,,,4.838709677419355,0.001700008626985488,-2.0709523522143627,-1.1492341299449182e-05,-46.98317986091051,-12.518745587651308,Healthcare
RNG,21.249999999999996,,0.15776462393500568,60.20257487397671,58.59457207520791,53.89800208164468,17.741935483870968,7.179239883602863,-0.013372253685310531,-0.08469529784869038,82.68525382993228,49.86178209337334,Technology
RNLX,0.0,,0.00043282598883259075,,,,6.451612903225806,0.03429691773498564,-0.0031763072886723358,-0.003196017050752631,-45.39863996618354,-11.271746168242263,Healthcare
RNW,0.0,,0.011274120116039845,40.26558254698184,70.17764068016412,32.4489707410766,4.838709677419355,5.1263963443469835,0.007070885628424959,0.6301063665793125,37.676355027157435,30.323194484886123,Utilities
ROI,0.0,,0.009297888909632065,98.74245909777433,,-23.895190963608474,22.58064516129032,0.0008475356567914303,,,-40.6118041694833,5.2856807330211,Communication Services
ROIC,21.249999999999996,71.90954924749684,0.05588548385300969,10.049850021737251,59.824016974555775,8.29919408753824,24.193548387096776,3.739156861363658,0.025631960403040478,0.367578658643547,4.407878531481436,25.55049297366526,Real Estate
ROIV,0.0,,0.17250701417325648,84.65585283041365,65.40679967114443,80.79312894598473,6.451612903225806,17.939931534441296,-0.004669171714348334,-0.07068232914585842,47.07886120758521,49.47893424253336,Healthcare
ROK,0.0,34.091747425335356,0.638574073025285,27.8089115291003,36.42009805710102,28.096832189554423,69.35483870967742,73.84449037589106,1.0562135407459783,0.19372507486811408,82.34100576762654,52.50861081666213,Industrials
ROKU,0.0,,1.7014312224404697,65.54844176360356,42.24414844893173,69.35720400414951,11.29032258064516,26.976961475473082,-0.019661342116881756,-0.14240343907345068,97.3159517728844,53.565268401951236,Communication Services
ROL,70.83333333333334,26.824854649750602,0.22273029752207743,25.33503013047834,45.65655388744685,25.324833552232434,70.96774193548387,44.96153507763244,0.07336043839490895,0.4020088369510105,80.04369627791273,58.51909017372285,Consumer Cyclical
ROMA,0.0,,0.03522689610406222,-0.12845229471793726,44.89378477187646,-21.09888347071167,0.0,0.023264620753181378,,,,3.1418707841119256,Industrials
ROP,53.124999999999986,9.71677162718496,0.8726660370185555,12.083179674075895,57.20326329535253,16.121804791316833,51.61290322580645,100.0,1.0217429733074066,0.3652300608670094,80.11124243424764,60.045803949400764,Technology
ROST,70.83333333333334,16.989709835855876,0.8140483105219473,19.671630591967386,22.019294896539463,32.689698402970244,62.903225806451616,100.0,0.44546579459077246,0.21216119663013447,71.15819055035821,62.680797603386985,Consumer Cyclical
ROVR,53.124999999999986,,0.0959443641264487,88.33948726683487,58.47290625178276,91.57662580095153,4.838709677419355,4.267779751277699,0.00530316422131872,1.4053748522686398,95.83584911815127,67.57596406258426,Communication Services
RPAY,0.0,,0.014362939338961501,65.66686472978321,60.84574649265586,68.70366574599454,9.67741935483871,1.5673212281644502,-0.0015563905714494441,-0.1537340658922421,66.25010964945066,44.75878117221106,Technology
RPD,0.0,,0.1278870197122957,59.3113080469261,57.70797606604822,57.0352715239825,14.516129032258066,7.276711419301556,-0.009465395720243559,-0.1850286488762614,91.05019345744844,47.61692391884695,Technology
RPHM,21.249999999999996,,0.003395107205697811,,,,4.838709677419355,0.11793863734232825,-0.007496085201266711,-0.006985006084716412,-45.063286739431064,-5.98705843595061,Healthcare
RPID,21.249999999999996,,0.0022417889958975664,19.249950134551234,-21.534170436925244,5.95368114271898,4.838709677419355,0.08734924072212653,-0.0042562517668209305,-0.007156753199501361,-45.825982780774204,-3.565341917330147,Healthcare
RPM,0.0,36.028973900507594,0.2813513276347895,20.456459526812946,33.68966656264589,20.549888585764865,70.96774193548387,29.45532296516084,0.360615167049673,0.2012320266475636,76.43687157835518,40.96120351695931,Basic Materials
RPRX,21.249999999999996,59.59367804328468,0.24600524979077917,5.307007018757133,,,6.451612903225806,37.41271797860866,0.03447056743857168,0.574719458641148,-36.50006639322251,14.100297334436831,Healthcare
RQI,0.0,85.16970166258012,0.022776610146942225,-48.632291157054304,,,35.483870967741936,3.3835416215330394,-0.0011117075510353174,-0.33483034881729445,60.13629065727706,21.710963428881804,Financial Services
RRC,0.0,19.117529463720345,0.25897093500092544,85.43412574099875,31.344759744083795,99.80393057471517,70.96774193548387,15.419315259258957,0.4870072476577691,0.04165807532977445,93.2560893199552,62.11981548794058,Energy
RRR,53.124999999999986,39.899223522889294,0.08382523064073219,43.75410603047267,53.67052240618968,58.803353204278906,12.903225806451612,6.685157605712274,0.30758352483648577,0.1181629394952593,89.69150122218802,55.120071688730135,Consumer Cyclical
RSG,53.124999999999986,23.54388374325764,0.5628450344262342,34.162863775474534,35.50078695304915,31.858167404094605,41.93548387096774,100.0,0.45607212303340994,0.25295074346665897,83.37305218176917,63.815465860404565,Industrials
RSI,53.124999999999986,,0.02199089491464828,76.20938927590059,27.300006307053387,74.8460061473563,6.451612903225806,2.541981242610179,-0.001238759842582211,-0.13653923005195154,-40.56040876963786,31.717677740122507,Consumer Cyclical
RSKD,0.0,,0.009463136495113192,52.45123069776356,46.98328928794608,46.4179385099162,4.838709677419355,1.709905311844537,-0.0012069967696954876,-0.11752189184831,-38.31472973701032,16.101115125197126,Technology
RSLS,0.0,,0.0013161883610897532,2.7841605440533352,51.23114858514506,15.232065673165307,12.903225806451612,0.010594942422219741,-0.12247840905120526,-5.453934557345311e-05,-45.56042226112736,2.9800349120077363,Healthcare
RTO,0.0,42.34977549725315,0.06520372810934223,34.428417493465915,63.423835462298804,37.43960210293971,45.16129032258064,27.666867361669535,0.06805727417359024,0.252052556661775,56.84687339702285,43.70038358542222,Industrials
RTX,21.249999999999996,57.10496153000667,2.7239676614586994,18.90371124502936,15.117702131095069,57.764916260983945,100.0,100.0,0.19710093689234576,0.3093112751892194,54.225918843040496,62.87466492664476,Industrials
RUM,21.249999999999996,,0.20890279513914337,95.2573581473215,12.719038020839198,-45.195774848865945,4.838709677419355,3.4158883069111625,-0.0013340490612423809,-0.13511199071342936,-42.809276190389994,2.9655259383556545,Technology
RUN,0.0,,0.6808358167289438,81.10009620026648,12.868036879552802,59.94983918045867,14.516129032258066,6.330064480873242,-0.01753321623347129,-0.024506113134987056,95.76794328349445,45.84419089273034,Technology
RUSHA,0.0,30.265739299184386,0.09129422168542044,50.528801846028,16.93243380014191,61.174384468387984,33.87096774193549,7.5737698561071,0.38447940604560715,0.07930981326047318,89.1086090851603,43.902409615461465,Consumer Cyclical
RVLV,0.0,,0.05809695069250722,69.55857467115592,47.302219969878934,71.29262465398374,8.064516129032258,2.3502013476241954,0.03888987095633728,0.2659164482811777,79.2599679270949,46.497377719256875,Consumer Cyclical
RVMD,0.0,,0.10396592973166222,-8.870505480547102,,,6.451612903225806,9.693357873303418,-0.010354761761071814,-0.0845223394770198,-25.727812731791055,-4.517216616428306,Healthcare
RVNC,0.0,,0.03780119928875787,95.82134886790936,56.15547930655281,95.69504099499447,16.129032258064516,1.07589896273756,-0.01619916717222891,-0.01118563850210392,-21.62805136513213,37.2013088193042,Healthcare
RVSN,21.249999999999996,,0.27262783059846263,,,,3.225806451612903,0.03480514988532009,-0.014992170402533422,-0.01145117664191388,-46.879720304942346,-6.712150094229839,Industrials
RVTY,0.0,6.224532758225148,0.2837256741026081,33.453172429896235,53.793832313171244,24.211544540145454,82.25806451612902,28.309502203451736,0.1502563196040304,0.48472510632123966,71.12749595509086,42.81754307484395,Healthcare
RWLK,53.124999999999986,,0.0022823023687961884,31.041783236837713,39.540382282248,-1.5463927085302283,16.129032258064516,0.12364443788990341,-0.0011434706239220407,-0.026641800985746634,-40.78749255780485,13.000400732347947,Healthcare
RWT,0.0,86.90330026056196,0.022534945938035022,-44.87681355046335,,,46.7741935483871,1.9525669744098726,-0.0020963628105237415,-0.1047507175121402,-21.434718586355,5.526269215854175,Real Estate
